record_id,raw_scientific_name,normalized_scientific_name,raw_synonym,raw_family,normalized_family,canonical_scientific_name,canonical_family,reconciliation_status,confidence,source_page_url,scrape_timestamp
5b11d5dc463ef180,Polycarpon prostratum (Forssk.) Asch. & Schweinf.,polycarpon prostratum (forssk.) asch. & schweinf.,Alsine prostrataForssk. Arenaria prostrata(Forssk.) Ser. Polycarpa prostrata(Forssk.) Kuntze Robbairea prostrata(Forssk.) Boiss. Spergularia prostrata(Forssk.) G.Don,Caryophyllaceae,caryophyllaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
343304f253e6b1b6,Drymaria cordata subsp.diandra (Blume) J.A.Duke.,drymaria cordata subsp.diandra (blume) j.a.duke.,Drymaria diandraBlume Drymaria retusaWight & Arn.,Caryophyllaceae,caryophyllaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
be9a2422e5862ec4,portulaca grandiflora Hook.,portulaca grandiflora hook.,Portulaca hilaireanaG. Don Portulaca immersostellulataPoelln. Portulaca mendocinensisGillies ex Hook. Portulaca multistaminataPoelln. Mollugo pentaphylla L.,-,-,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
bff587af46ded957,Cyathula prostrata (L.) Blume,cyathula prostrata (l.) blume,Achyranthes diffusa Moench Achyranthes prostrata L. Desmochaeta prostrata (L.) DC. Pupalia prostrata(L.) Mart.,Amaranthaceae,amaranthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
86813a168a915073,Amaranthus tricolor L.,amaranthus tricolor l.,Amaranthus gangeticus L. Amaranthus amboinicus Buch.-Ham. ex Wall. Blitumgan geticum Moench Glomeraria tricolor (L.) Cav.,Amaranthaceae,amaranthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
8d4964df6bf7ae35,Bougainvillea spectabilis Willd,bougainvillea spectabilis willd,Bougainvillea bracteata Pers. Bougainvillea brasiliensis Raeusch. Bougainvillea speciosa Schnizl. Bougainvillea virescens Choisy,Nyctaginaceae,nyctaginaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
20b877f4b343180a,Corylus avellana L.,corylus avellana l.,Corylus albaAiton ex Steud. Corylus filicifoliaA.DC. Corylus grandisAiton Corylus pumilaLodd. ex Loudon,Betulaceae,betulaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
6cbcf8ac4ce6dde1,Quercus infectoria G.Olivier,quercus infectoria g.olivier,Quercus carpineaKotschy ex A.DC. Quercus grosseserrataKotschy ex Wenz. Quercus puberulaO.Schwarz Quercus thirkeanaK.Koch,Fagaceae,fagaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
f08547f7029a3326,Sarcochlamys pulcherrima Gaudich.,sarcochlamys pulcherrima gaudich.,Sphaerotylos medogensis C.J. Chen Urtica pulcherrima Roxb.,Urticaceae,urticaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
09d802440186ad36,Pouzolzia sanguinea (Blume.) Merrill,pouzolzia sanguinea (blume.) merrill,Pouzolzia ovalis Miq. Urtica sanguinea Blume Pouzolzia sanguinea var.sanguinea,Urticaceae,urticaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
32cfa1014b8ede1e,Pouzolzia hirta Blume ex Hassk.,pouzolzia hirta blume ex hassk.,-,Urticaceae,urticaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
9622d297c0390dfb,Fleurya interrupta Gaud.,fleurya interrupta gaud.,-,-,-,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
2089d55ec35741b4,Elatostema rupestre(buch.-ham. ex D.Don) Wedd.,elatostema rupestre(buch.-ham. ex d.don) wedd.,Elatostema zollingerianum Miq. Procris rupestris Buch.-Ham. ex D. Don,Urticaceae,urticaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
34777bb0bbd11aec,Elatostema papillosum Wedd.,elatostema papillosum wedd.,-,Urticaceae,urticaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
70c5d19d2feeec9c,Boehmeria nivea (L.) Gaudich.,boehmeria nivea (l.) gaudich.,Boehmeria candicans Hassk. Boehmeria nipononivea Koidz. Ramium niveum (L.) Kuntze Urticanivea L.,Urticaceae,urticaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
fec63132b0b546da,Ficus sagittata Vahl,ficus sagittata vahl,Ficus sagittata Koenig ex Vahl Ficus carophyllaMiq. Ficus lanaoensisMerr. ex Sata Ficus radicansDesf.,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
41da6bc15843faa7,Ficus rumphii Blume,ficus rumphii blume,Ficus conciliorumOken Ficus coriacea Aiton Urostigma cordifolium (Roxb.) Miq. Urostigma rumphii (Blume) Miq.,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
afda68f1657934d0,Ficus pumila L.,ficus pumila l.,Ficus scandens Lam. Ficus stipulata Thunb. Ficus vestita Desf. Urostigma scandens(Lam.) Liebm.,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
5666a4d08f3a1d6b,Ficus mollis Vahl.,ficus mollis vahl.,Ficus asininaBuch.-Ham. Ficus tomentosaRoxb. ex Willd.,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
6339491c5d6bbe88,Ficus hirta Vahl.,ficus hirta vahl.,Ficus hibiscifolia Champ. ex Benth. Ficus katsumadae Hayata Ficus palmatiloba Merr. Ficus setosa Blume,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
961320d554473d11,Ficus heterophylla L.f.,ficus heterophylla l.f.,Ficus aquaticaK.D.Koenig ex Willd. Ficus cannabina Lour. Ficus denticulata Willd. Ficus scabrella Roxb.,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
0b66c392af01e131,Ficus hederacea Roxb.,ficus hederacea roxb.,Ficus anabatos Voigt Ficus cantoniensisBodinier ex H.Lév. Ficus fructicosa Roxb. Ficus longipes Griff.,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
7caad62ce72a2709,Ficus curtipes Corner,ficus curtipes corner,Ficus obtusifolia Roxb.,Moraceae,moraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
1f2ca3f94eb63ecb,Canscora alata (ROTH) WALL.,canscora alata (roth) wall.,Canscora decussata Roem. & Sch. Cobamba blancoi Blanco Exacum alatum Roth Pladera decussata Roxb.,Gentianaceae,gentianaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
2f92650f6cfc1399,Canscora DIFFUSA (Vahl.) R. Br.,canscora diffusa (vahl.) r. br.,Canscora foliosa D.Don Canscora stricta Sedgw. Cobamba dichotoma Blanco Exacum erectum (R.Br.) Roth Gentiana diffusa Vahl,Gentianaceae,gentianaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
d88157ce102e30b0,Capparis ZEYLANICA L.,capparis zeylanica l.,Capparis crassifolia Kurz Capparis horrida L.f. Capparis quadriflora Dc. Capparis terniflora Dc.,Capparidaceae,capparidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
012708f357e1b720,Capsicum ANNUUM L.,capsicum annuum l.,Capsicum angulosum Mill. Capsicum comarim Vell. Capsicum crispum Dunal Capsicum frutescens L Capsicum minimum Roxb.,Solanaceae,solanaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
eb4477ca66a18c17,Cardiospermum HALICACABUML.,cardiospermum halicacabuml.,Cardiospermum acuminatum Miq. Cardiospermum inflatum Salisb. Cardiospermum moniliferum Sw. ex Steud. Cardiospermum truncatum A.Rich.,Sapindaceae,sapindaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
89e1eb827b545391,Careya ARBOREA Roxb.,careya arborea roxb.,Barringtonia arborea (Roxb.) F.Muell. Careya orbiculata Miers Careya sphaerica Roxb. Careya venenata Oken,Lecythidaceae,lecythidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
3219dc194e0a0fa0,Carica PAPAYA L.,carica papaya l.,Carica citriformis Jicq. Carica hermaphrodita Blanco Carica posopora L. Carica sativa Tussac.,Caricaceae,caricaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
c1d4785c00cd7a47,Carissa spinarum L.,carissa spinarum l.,Carissa congesta Wight Antura edulis Forssk. Arduina edulis (Forssk.) Spreng. Carissa diffusa Roxb. Carissa hirsuta Roth,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
d45b861172b97328,Carthamus TINCTORIUS L.,carthamus tinctorius l.,Carthamus glaber Burm.f. Carthamus tinctorius var. albus Alef. Carthamus tinctorius var. spinosuskitam. Centaurea carthamus E.H.L.Krause,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
dca2846b7be1a500,Caryota URENS L.,caryota urens l.,-,Arecaceae,arecaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
782e69b40f51302a,Senna alata (L.) Roxb.,senna alata (l.) roxb.,Cassia alata L. Cassia bracteata L.f. Cassia herpetica Jacq. Herpetica alata (L.) Raf.,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
2296a9f9a31fcb8a,Cassia FISTULA L.,cassia fistula l.,Bactyrilobium fistula Willd. Cassia rhombifolia Roxb. Cathartocarpus fistula Pers. Cathartocarpus rhombifolius G.Don,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
d196e25e757ddd29,Senna obtusifolia (L.) H.S.Irwin & Barneby,senna obtusifolia (l.) h.s.irwin & barneby,Cassia contorta Vogel Cassia obtusifolia L. Diallobus tora (L.) Raf. Senna toroides Roxb.,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
027962615158f6de,Senna occidentalis (L.) Link,senna occidentalis (l.) link,Cassia ciliata Raf. Cassia falcata L. Cassia occidentalis L. Ditramexa occidentalis Britton & Rose,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
124336ad835afd12,Senna sophera (L.) Roxb.,senna sophera (l.) roxb.,Cassia canca Cav. Cassia esculenta Roxb. Cassia sophera L. Chamaefistula sophera G.Don Ditremexa sophera (L.) Britton & Wilson,Caesalpinaeae,caesalpinaeae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
f40d7096de365f2b,Cassytha FILIFORMIS L.,cassytha filiformis l.,Calodium cochinchinense Lour. Cassytha aphylla Raeusch. Cassytha macrocarpa Guillaumin Volutella aphylla Forssk.,Lauraceae,lauraceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
615e16b371d6666d,Casuarina LITTOREA L.,casuarina littorea l.,Casuarina equisetifolia Forst.,Casuarinaceae,casuarinaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
bfe669d6466243b5,Catharanthus roseus (L.) G.Don,catharanthus roseus (l.) g.don,Ammocallis rosea (L.) Small Pervinca rosea (L.) Gaterau Vinca rosea L. Lochnera rosea (L.) Recichb.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
1159cdfca7652452,Cayratia PEDATA (Lam.) Juss. ex Gagnep.,cayratia pedata (lam.) juss. ex gagnep.,Cissus heptaphylla Retz. Cissus pedata Lam. Lagenula pedata Lour. Vitis Pedata (Lam.) Wallich ex Wight,Vitaceae,vitaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
c8a956cc1d9316e7,Cayratia TRIFOLIA (L.) Domin.,cayratia trifolia (l.) domin.,Causonis trifolia (L.) Raf. Cayratia carnosa (Lam.) Gagnep. Vitis carnosa (Lam.) Wall. Vitis trifolia L.,Vitaceae,vitaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
ab9f7b1850b1d917,Ceiba PENTANDRA (L.)Gaertn,ceiba pentandra (l.)gaertn,Bombaxpentadrum L. Bombax inerme L. Ceiba occidentalis (Spreng.) Burkill Eriodendron caribaeum G.Don Gossampinus alba Buch.-Ham. Xylon pentandrum (L.) Kuntze,Bombaceae,bombaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
95c97a3cbae666dd,Celastrus PANICULATUS Willd.,celastrus paniculatus willd.,Catha paniculata Scheidw. Celastrus alnifolius D.Don Diosma serrata Blanco Euonymus euphlebiphyllus Hayata,Celastraceae,celastraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
9f21e8b8b396cdd5,Celosia ARGENTEA L.,celosia argentea l.,Amaranthus purpureus Nieuwl. Celosia cristata L. Celosia purpurea J.St.-Hil. Chamissoa margaritacea (L.) Schouw,Amaranthaceae,amaranthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
027d53a290226f03,Celosia CRISTATA L.(SAME AS 161),celosia cristata l.(same as 161),-,Amaranthaceae,amaranthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
699d41645e13810c,Piper pedicellatum DC.,piper pedicellatum dc.,Piper curtipedunculum C. DC.,Piperaceae,piperaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
93a901f9d3044258,Piperboehmeriifolium(miq.) wall. ex C. DC.,piperboehmeriifolium(miq.) wall. ex c. dc.,Piper boehmeriaefolium Wall. Piper spireiC. DC. Piper terminaliflorum Y.Q. Tseng,Piperaceae,piperaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
0bc09bda00a29187,Piper wallichii (MIQ.) HAND.-MAZZ.,piper wallichii (miq.) hand.-mazz.,Piper aurantiacumWall. ex C. DC. Piper emeienseY.Q. Tseng Piper henryciC. DC. Piper martiniiC. DC.,Piperaceae,piperaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
0a680e3b2ae37e10,Chloranthus elatior LINK.,chloranthus elatior link.,Chloranthus erectus (Buch.-Ham.) Verdc. Chloranthus erectus(Buch.-Ham.) Sweet ex Wall. Chloranthus officinalis Blume Cryphaea erecta Buch.-Ham.,Chloranthaceae,chloranthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
cc3eac57c200bde4,Ocotea lancifolia (SCHOTT) MEZ.,ocotea lancifolia (schott) mez.,Phoebe lanceolata Nees Laurus lanceolariaRoxb. Oreodaphne angustifolia (Schott) Nees Perseal ancifolia Schott,Lauraceae,lauraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
d3d317d05c60ffca,Litsea glutinosa (LOUR.) ROBINSON,litsea glutinosa (lour.) robinson,Litsea sebifera Pers Camellia integrifolia Choisy Decapenta involucrata Raf. Sebifera glutinosa Lour. Tetranthera laurifolia Jacq.,Lauraceae,lauraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
e40dc1f62a578cfd,Cassytha FILIFORMIS L.,cassytha filiformis l.,Cassytha americana Nees Cassytha aphyllaRaeusch. Cassytha brasiliensis Mart. ex Nees Cassytha zeylanica Gaertn. Volutella aphylla Forssk.,LAURACEAE,lauraceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
db752b6cb0df9395,Actinodaphne obovata (NEES) BLUME,actinodaphne obovata (nees) blume,Litsea obovata(Nees) Nees Tetradenia obovata Nees,LAURACEAE,lauraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
b2f0ec7fd14f22f8,Uvaria hamiltonii HOOK. F. & THOM.,uvaria hamiltonii hook. f. & thom.,,ANNONACEAE,annonaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
f5b4885975705220,Desmos chinensislour.,desmos chinensislour.,Unona chinensis (Lour.) DC. Unona discolor Vahl Unona biglandulosa Blume. Unona discolor Vahl Artabotrys esquirolii H.Lév.,ANNONACEAE,annonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
34f34bc03c9c1196,Dasymaschalon longiflorum(roxb.) FINET & GAGNEP.,dasymaschalon longiflorum(roxb.) finet & gagnep.,Desmos longiflorus (Roxb.) Safford Unona longiflora Roxb.,ANNONACEAE,annonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
0738df3ae1a4472e,Magnolia praecalva(dandy) Figlar & Noot.,magnolia praecalva(dandy) figlar & noot.,Pachylarnax Praecalva Dandy,MAGNOLIACEAE,magnoliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
954cde5a11510cbb,Centella ASIATICA (L.) Urban.,centella asiatica (l.) urban.,Hydrocotyl asiatica L. Centella hirtella Nannf. Chondrocarpus triflorus Nutt. Glyceria triflora Nutt. Hydrocotyle biflora P. Vell. Hydrocotyle reniformis Walter,Apiaceae,apiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
08eda716fb2286ae,Cerbera MANGHAS L.,cerbera manghas l.,Cerbera linnaei Montrouz. Elcana seminuda Blanco Odollamia moluca Raf. Tanghinia manghas (L.) G.Don,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
f676c59f641a0a1e,Ceriops TAGAL (Perr.) C.B. Rob.,ceriops tagal (perr.) c.b. rob.,Bruguiera arnottiana Wight ex Arn. Ceriops Lucida Miq. Ceriops somalensis Chiov. Rhizophora tagal Perr. (),Rhizophoraceae,rhizophoraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
3729943584ab92b1,Cheilosoria tenuifolia (BURM. F.) TREVIS.,cheilosoria tenuifolia (burm. f.) trevis.,Acrostichum tenue Retz. Cassebeera tenuifolia (Burm. f.) J. Sm. Cheilanthes tenuifolia (Burm. f.) Sw. Notholaena semiglabra Kunze Cheilanthes tenuifolia Swartz,Polypodiaceae,polypodiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
ff183c7a75c277f3,Chenopodium ALBUM L.,chenopodium album l.,Anserina candidans (Lam.) Montandon Atriplex alba (L.) Crantz Blitum viride (L.) Moench Botrys alba (L.) Nieuwl. Chenopodium candicans Lam.,Chenopodiaceae,chenopodiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
e2808d9d6fe55ca0,Dysphania ambrosioides (L.) Mosyakin & Clemants,dysphania ambrosioides (l.) mosyakin & clemants,Ambrina ambrosioides (L.) Spach Chenopodium ambrosioides L. Chenopodium vagans Standl. Dysphania anthelmintica (L.) Mosyakin & Clemants Vulvaria ambrosioides (L.) Bubani,Chenopodiaceae,chenopodiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
ed7328ebba16af5b,Chukrasia tabularis A.Juss.,chukrasia tabularis a.juss.,Chukrasia velutina W & A. Dysoxylum esquirolii H.Lév.,Meliaceae,meliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
221c98b160cb1c77,Cicer ARIETINUM L.,cicer arietinum l.,Cicer album Hort. Cicer nigrum Hort. Cicer sativum Schkuhr Ononis crotalarioides M.E.Jones,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
15f13ffceae5bf79,Cinnamomum curvifolium (Lam.) Nees,cinnamomum curvifolium (lam.) nees,Cinnamomum jacquii Lukman. Cinnamomum pauciflorum Nees Laurus curvifolia Lour. Persea curvifolia (Lour.) Spreng.,Lauraceae,lauraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
ead7f02727beaed4,Cinnamomum TAMALA Nees,cinnamomum tamala nees,Cinnamomum albiflorum Nees Cinnamomum reinwardtii Nees Cinnamomum zwartzii Lukman. Laurus tamala Buch.-Ham.,Lauraceae,lauraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
efbc1ab03944dfe2,Cinnamomum VERUM Presl.,cinnamomum verum presl.,Cinnamomum zeylanicum Bl. Camphorina cinnamomum (L.) Farw. Cinnamomum bengalense Lukman. Cinnamomum ovatum Lukman. Laurus cinnamomum L.,Lauraceae,lauraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
9eb9f152124da4f0,Piper sylvaticum Roxb,piper sylvaticum roxb,-,Piperaceae,piperaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
a51d0d03b8090370,Aristolochia rotunda L.,aristolochia rotunda l.,Aristolochia rotundavar.grandifloraDuch.,Aristolochiaceae,aristolochiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
40e35452b9d0777b,Asarum europaeum L.,asarum europaeum l.,Asarum officinaleMoench Asarum renifoliumStokes Asarum reniformeGilib. Asarum rotundifoliumSt.-Lag.,Aristolochiaceae,aristolochiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
83722e19efd14bbb,Euryale ferox Salisb.,euryale ferox salisb.,Anneslea spinosa Andrews Euryale indica Planch.,Nymphaeaceae,nymphaeaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
3760f8015a321f48,Ranunculus sceleratus L.,ranunculus sceleratus l.,Batrachium sceleratum (L.) Th.Fr. ex A.Pihl Hecatonia scelerata Fourr. Ranunculus indicusRoxb. Ranunculus holophyllus Hance,Ranunculaceae,ranunculaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
add5654295165a51,Cyclea barbata Miers,cyclea barbata miers,-,Menispermaceae,menispermaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
e258bf65bda796b1,Fumaria indica (Hausskn.)Pugsley,fumaria indica (hausskn.)pugsley,Fumaria parvifloravar.indica (Hausskn.) Parsa Fumaria vaillantiivar.indicaHausskn.,Papaveraceae,papaveraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
1d40aa36f0779ebb,Altingia excelsa Noronha,altingia excelsa noronha,Liquidambaral tingiana Blume,Hamamelidaceae,hamamelidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
