inchikey_connectivity,molregno,chembl_id,activity_id,assay_id,assay_chembl_id,assay_type,confidence_score,target_chembl_id,target_pref_name,target_type,organism,standard_type,standard_relation,standard_value,standard_units,pchembl_value,doc_id,is_strict
UEQUQVLFIPOEMF,573,CHEMBL6437,7754037,774716,CHEMBL1909105,B,8,CHEMBL225,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Homo sapiens,IC50,=,1.158,nM,8.94,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754038,774716,CHEMBL1909105,B,8,CHEMBL225,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Homo sapiens,Ki,=,0.606,nM,9.22,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754039,774717,CHEMBL1909106,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,2746.0,nM,5.56,59306,False
UEQUQVLFIPOEMF,573,CHEMBL6437,7754040,774717,CHEMBL1909106,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,617.0,nM,6.21,59306,False
UEQUQVLFIPOEMF,573,CHEMBL6437,7754043,774719,CHEMBL1909108,B,8,CHEMBL3371,5-hydroxytryptamine receptor 6,SINGLE PROTEIN,Homo sapiens,IC50,=,85.0,nM,7.07,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754044,774719,CHEMBL1909108,B,8,CHEMBL3371,5-hydroxytryptamine receptor 6,SINGLE PROTEIN,Homo sapiens,Ki,=,40.0,nM,7.4,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754045,774720,CHEMBL1909109,B,8,CHEMBL228,Sodium-dependent serotonin transporter,SINGLE PROTEIN,Homo sapiens,IC50,=,2068.0,nM,5.68,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754046,774720,CHEMBL1909109,B,8,CHEMBL228,Sodium-dependent serotonin transporter,SINGLE PROTEIN,Homo sapiens,Ki,=,1098.0,nM,5.96,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754051,774723,CHEMBL1909112,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,4194.0,nM,5.38,59306,False
UEQUQVLFIPOEMF,573,CHEMBL6437,7754052,774723,CHEMBL1909112,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,3826.0,nM,5.42,59306,False
UEQUQVLFIPOEMF,573,CHEMBL6437,12472566,911805,CHEMBL3058396,B,9,CHEMBL322,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Rattus norvegicus,Ki,=,3.5,nM,8.46,69870,True
UEQUQVLFIPOEMF,573,CHEMBL6437,12562179,923872,CHEMBL3082407,B,9,CHEMBL2366519,G-protein coupled receptor,SINGLE PROTEIN,Apis mellifera,IC50,=,73000.0,nM,4.14,71105,True
UEQUQVLFIPOEMF,573,CHEMBL6437,12668537,946114,CHEMBL2343042,B,9,CHEMBL225,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Homo sapiens,Ki,=,1.738,nM,8.76,72405,True
UEQUQVLFIPOEMF,573,CHEMBL6437,12668554,946115,CHEMBL2343043,B,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,26.92,nM,7.57,72405,True
UEQUQVLFIPOEMF,573,CHEMBL6437,12668585,946125,CHEMBL2343053,F,9,CHEMBL225,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Homo sapiens,Ki,=,8.128,nM,8.09,72405,True
UEQUQVLFIPOEMF,573,CHEMBL6437,12668589,946126,CHEMBL2343054,F,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,8.128,nM,8.09,72405,True
UEQUQVLFIPOEMF,573,CHEMBL6437,12671368,946114,CHEMBL2343042,B,9,CHEMBL225,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Homo sapiens,Ki,=,1.7,nM,8.77,72405,True
UEQUQVLFIPOEMF,573,CHEMBL6437,12671388,946115,CHEMBL2343043,B,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,27.0,nM,7.57,72405,True
UEQUQVLFIPOEMF,573,CHEMBL6437,12671436,946125,CHEMBL2343053,F,9,CHEMBL225,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Homo sapiens,Ki,=,8.0,nM,8.1,72405,True
UEQUQVLFIPOEMF,573,CHEMBL6437,12671440,946126,CHEMBL2343054,F,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,8.1,nM,8.09,72405,True
UEQUQVLFIPOEMF,573,CHEMBL6437,18080617,1667662,CHEMBL4017550,A,9,CHEMBL6020,Bile salt export pump,SINGLE PROTEIN,Homo sapiens,IC50,=,46820.0,nM,4.33,104626,False
UEQUQVLFIPOEMF,573,CHEMBL6437,18278517,1709458,CHEMBL4119507,B,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,2.2,nM,8.66,106209,True
UEQUQVLFIPOEMF,573,CHEMBL6437,18488449,1752169,CHEMBL4186929,B,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,2.0,nM,8.7,107897,True
UEQUQVLFIPOEMF,573,CHEMBL6437,18530155,1760125,CHEMBL4195133,B,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,3.2,nM,8.49,108294,True
UEQUQVLFIPOEMF,573,CHEMBL6437,18746559,1791143,CHEMBL4263062,B,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,1.2,nM,8.92,109638,True
UEQUQVLFIPOEMF,573,CHEMBL6437,19098489,1867022,CHEMBL4367997,B,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,2.8,nM,8.55,112078,True
UEQUQVLFIPOEMF,573,CHEMBL6437,22472195,2031242,CHEMBL4685400,B,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,1.905,nM,8.72,117851,True
UEQUQVLFIPOEMF,573,CHEMBL6437,22833870,2063307,CHEMBL4718560,B,9,CHEMBL322,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Rattus norvegicus,Ki,=,18.4,nM,7.74,118933,True
UEQUQVLFIPOEMF,573,CHEMBL6437,25629990,2354258,CHEMBL5365371,B,9,CHEMBL1833,5-hydroxytryptamine receptor 2B,SINGLE PROTEIN,Homo sapiens,Ki,=,9.0,nM,8.05,127696,True
UEQUQVLFIPOEMF,573,CHEMBL6437,26025191,2476849,CHEMBL5581342,B,9,CHEMBL3371,5-hydroxytryptamine receptor 6,SINGLE PROTEIN,Homo sapiens,Ki,=,42.0,nM,7.38,130065,True
IUBSYMUCCVWXPE,789,CHEMBL13,42758,39346,CHEMBL655650,F,9,CHEMBL5471,Beta-1 adrenergic receptor,SINGLE PROTEIN,Cavia porcellus,Kd,=,14.79,nM,7.83,7725,True
IUBSYMUCCVWXPE,789,CHEMBL13,42759,38000,CHEMBL651634,F,9,CHEMBL5414,Beta-2 adrenergic receptor,SINGLE PROTEIN,Cavia porcellus,Kd,=,162.18,nM,6.79,7725,True
IUBSYMUCCVWXPE,789,CHEMBL13,849639,1512,CHEMBL616344,B,8,CHEMBL273,5-hydroxytryptamine receptor 1A,SINGLE PROTEIN,Rattus norvegicus,Ki,=,10000.0,nM,5.0,13343,True
IUBSYMUCCVWXPE,789,CHEMBL13,1001716,37552,CHEMBL647633,F,8,CHEMBL3252,Beta-1 adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,Kd,=,22.91,nM,7.64,9370,True
IUBSYMUCCVWXPE,789,CHEMBL13,1001720,37659,CHEMBL651252,F,8,CHEMBL3252,Beta-1 adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,Kd,=,22.91,nM,7.64,9370,True
IUBSYMUCCVWXPE,789,CHEMBL13,1001721,39342,CHEMBL655646,F,9,CHEMBL5471,Beta-1 adrenergic receptor,SINGLE PROTEIN,Cavia porcellus,Kd,=,724.44,nM,6.14,9370,True
IUBSYMUCCVWXPE,789,CHEMBL13,1116437,215874,CHEMBL821284,B,4,CHEMBL2095166,Adrenergic receptor beta,PROTEIN FAMILY,Rattus norvegicus,IC50,=,500.0,nM,6.3,2091,False
IUBSYMUCCVWXPE,789,CHEMBL13,1116438,216165,CHEMBL815336,F,9,CHEMBL5471,Beta-1 adrenergic receptor,SINGLE PROTEIN,Cavia porcellus,IC50,=,190.0,nM,6.72,2091,True
IUBSYMUCCVWXPE,789,CHEMBL13,1116439,216176,CHEMBL820268,F,9,CHEMBL5471,Beta-1 adrenergic receptor,SINGLE PROTEIN,Cavia porcellus,IC50,=,320.0,nM,6.5,2091,True
IUBSYMUCCVWXPE,789,CHEMBL13,1422553,305983,CHEMBL832148,A,9,CHEMBL289,Cytochrome P450 2D6,SINGLE PROTEIN,Homo sapiens,IC50,=,24000.0,nM,4.62,20624,False
IUBSYMUCCVWXPE,789,CHEMBL13,1720577,362745,CHEMBL868152,F,9,CHEMBL3252,Beta-1 adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,398.11,nM,6.4,31264,True
IUBSYMUCCVWXPE,789,CHEMBL13,1720578,362746,CHEMBL868153,F,9,CHEMBL3252,Beta-1 adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,2511.89,nM,5.6,31264,True
IUBSYMUCCVWXPE,789,CHEMBL13,1720580,362747,CHEMBL868154,F,9,CHEMBL3252,Beta-1 adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,5011.87,nM,5.3,31264,True
IUBSYMUCCVWXPE,789,CHEMBL13,1720582,362748,CHEMBL868155,F,9,CHEMBL3252,Beta-1 adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,630.96,nM,6.2,31264,True
IUBSYMUCCVWXPE,789,CHEMBL13,1720583,362749,CHEMBL868156,F,9,CHEMBL3252,Beta-1 adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,2511.89,nM,5.6,31264,True
IUBSYMUCCVWXPE,789,CHEMBL13,2439760,485913,CHEMBL1013916,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,45.0,nM,7.35,40613,False
IUBSYMUCCVWXPE,789,CHEMBL13,7758322,774702,CHEMBL1909091,B,8,CHEMBL213,Beta-1 adrenergic receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,176.0,nM,6.75,59306,True
IUBSYMUCCVWXPE,789,CHEMBL13,7758323,774702,CHEMBL1909091,B,8,CHEMBL213,Beta-1 adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,102.0,nM,6.99,59306,True
IUBSYMUCCVWXPE,789,CHEMBL13,7758324,774703,CHEMBL1909092,B,8,CHEMBL210,Beta-2 adrenergic receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,2573.0,nM,5.59,59306,True
IUBSYMUCCVWXPE,789,CHEMBL13,7758325,774703,CHEMBL1909092,B,8,CHEMBL210,Beta-2 adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,1769.0,nM,5.75,59306,True
IUBSYMUCCVWXPE,789,CHEMBL13,15461591,1485701,CHEMBL3541093,A,9,CHEMBL3491,Cytochrome P450 2J2,SINGLE PROTEIN,Homo sapiens,IC50,=,4870.0,nM,5.31,91918,False
IUBSYMUCCVWXPE,789,CHEMBL13,15644290,1502284,CHEMBL3591363,B,9,CHEMBL213,Beta-1 adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Kd,=,15.85,nM,7.8,92693,True
IUBSYMUCCVWXPE,789,CHEMBL13,19255915,1900547,CHEMBL4402769,B,9,CHEMBL213,Beta-1 adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,55.0,nM,7.26,113266,True
IUBSYMUCCVWXPE,789,CHEMBL13,19255927,1900546,CHEMBL4402768,B,9,CHEMBL210,Beta-2 adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,220.0,nM,6.66,113266,True
IUBSYMUCCVWXPE,789,CHEMBL13,19255943,1900545,CHEMBL4402767,B,9,CHEMBL3440,Beta-1 adrenergic receptor,SINGLE PROTEIN,Mus musculus,Ki,=,49.0,nM,7.31,113266,True
IUBSYMUCCVWXPE,789,CHEMBL13,19403972,1923009,CHEMBL4425965,B,9,CHEMBL210,Beta-2 adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Kd,=,15500.0,nM,4.81,114051,True
IUBSYMUCCVWXPE,789,CHEMBL13,19403983,1923008,CHEMBL4425964,B,9,CHEMBL210,Beta-2 adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Kd,=,130.0,nM,6.89,114051,True
CYQFCXCEBYINGO,4496,CHEMBL465,152416,46624,CHEMBL658880,B,8,CHEMBL3571,Cannabinoid receptor 1,SINGLE PROTEIN,Rattus norvegicus,IC50,=,5.8,nM,8.24,12998,True
CYQFCXCEBYINGO,4496,CHEMBL465,152417,135581,CHEMBL740973,F,1,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,IC50,=,4.0,nM,8.4,12998,False
CYQFCXCEBYINGO,4496,CHEMBL465,518599,46140,CHEMBL660013,B,4,CHEMBL2111385,Cannabinoid receptor,PROTEIN FAMILY,Rattus norvegicus,IC50,=,5.8,nM,8.24,1616,False
CYQFCXCEBYINGO,4496,CHEMBL465,518600,129720,CHEMBL737752,F,1,CHEMBL375,Mus musculus,ORGANISM,Mus musculus,IC50,=,4.0,nM,8.4,1616,False
CYQFCXCEBYINGO,4496,CHEMBL465,529628,46806,CHEMBL659693,B,8,CHEMBL3571,Cannabinoid receptor 1,SINGLE PROTEIN,Rattus norvegicus,Ki,=,47.6,nM,7.32,13570,True
CYQFCXCEBYINGO,4496,CHEMBL465,529629,47000,CHEMBL658969,B,8,CHEMBL5373,Cannabinoid receptor 2,SINGLE PROTEIN,Mus musculus,Ki,=,39.3,nM,7.41,13570,True
CYQFCXCEBYINGO,4496,CHEMBL465,642191,46146,CHEMBL660019,B,4,CHEMBL2111385,Cannabinoid receptor,PROTEIN FAMILY,Rattus norvegicus,IC50,=,218.0,nM,6.66,10844,False
CYQFCXCEBYINGO,4496,CHEMBL465,657642,46612,CHEMBL659663,B,8,CHEMBL3037,Cannabinoid receptor 1,SINGLE PROTEIN,Mus musculus,Ki,=,41.0,nM,7.39,14172,True
CYQFCXCEBYINGO,4496,CHEMBL465,706205,46635,CHEMBL658891,B,8,CHEMBL3571,Cannabinoid receptor 1,SINGLE PROTEIN,Rattus norvegicus,Ki,=,66.5,nM,7.18,14128,True
CYQFCXCEBYINGO,4496,CHEMBL465,706206,46805,CHEMBL659692,B,8,CHEMBL3571,Cannabinoid receptor 1,SINGLE PROTEIN,Rattus norvegicus,Ki,=,80.3,nM,7.09,14128,True
CYQFCXCEBYINGO,4496,CHEMBL465,706207,46987,CHEMBL658956,B,8,CHEMBL253,Cannabinoid receptor 2,SINGLE PROTEIN,Homo sapiens,Ki,=,32.2,nM,7.49,14128,True
CYQFCXCEBYINGO,4496,CHEMBL465,706208,46617,CHEMBL658203,F,8,CHEMBL3571,Cannabinoid receptor 1,SINGLE PROTEIN,Rattus norvegicus,EC50,=,11.0,nM,7.96,14128,True
CYQFCXCEBYINGO,4496,CHEMBL465,901677,46287,CHEMBL657995,B,4,CHEMBL2111385,Cannabinoid receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,=,46.0,nM,7.34,11258,False
CYQFCXCEBYINGO,4496,CHEMBL465,912516,46293,CHEMBL661062,B,4,CHEMBL2096981,Cannabinoid receptor,PROTEIN FAMILY,Homo sapiens,Ki,=,41.0,nM,7.39,1068,False
CYQFCXCEBYINGO,4496,CHEMBL465,1215573,46457,CHEMBL657904,B,8,CHEMBL218,Cannabinoid receptor 1,SINGLE PROTEIN,Homo sapiens,Ki,=,28.5,nM,7.54,5854,True
CYQFCXCEBYINGO,4496,CHEMBL465,1215574,46989,CHEMBL658958,B,8,CHEMBL253,Cannabinoid receptor 2,SINGLE PROTEIN,Homo sapiens,Ki,=,25.0,nM,7.6,5854,True
CYQFCXCEBYINGO,4496,CHEMBL465,1238830,46830,CHEMBL875683,B,8,CHEMBL218,Cannabinoid receptor 1,SINGLE PROTEIN,Homo sapiens,Ki,=,41.0,nM,7.39,13614,True
CYQFCXCEBYINGO,4496,CHEMBL465,1238831,46976,CHEMBL658878,B,8,CHEMBL253,Cannabinoid receptor 2,SINGLE PROTEIN,Homo sapiens,Ki,=,36.0,nM,7.44,13614,True
CYQFCXCEBYINGO,4496,CHEMBL465,1477850,302852,CHEMBL828768,B,9,CHEMBL3571,Cannabinoid receptor 1,SINGLE PROTEIN,Rattus norvegicus,Ki,=,41.0,nM,7.39,20667,True
CYQFCXCEBYINGO,4496,CHEMBL465,1493271,302414,CHEMBL828818,B,8,CHEMBL3571,Cannabinoid receptor 1,SINGLE PROTEIN,Rattus norvegicus,Ki,=,37.0,nM,7.43,21380,True
CYQFCXCEBYINGO,4496,CHEMBL465,1493272,302415,CHEMBL828819,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,20.0,nM,7.7,21380,False
CYQFCXCEBYINGO,4496,CHEMBL465,1670384,327124,CHEMBL864630,F,9,CHEMBL3571,Cannabinoid receptor 1,SINGLE PROTEIN,Rattus norvegicus,EC50,=,199.53,nM,6.7,30443,True
