inchikey_connectivity,molregno,chembl_id,activity_id,assay_id,assay_chembl_id,assay_type,confidence_score,target_chembl_id,target_pref_name,target_type,organism,standard_type,standard_relation,standard_value,standard_units,pchembl_value,doc_id,is_strict
SNICXCGAKADSCV,115,CHEMBL3,1482580,303189,CHEMBL829683,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,35.0,nM,7.46,20532,False
SNICXCGAKADSCV,115,CHEMBL3,1482705,303690,CHEMBL829735,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,35.0,nM,7.46,20532,False
SNICXCGAKADSCV,115,CHEMBL3,1483958,304330,CHEMBL839757,B,0,CHEMBL612545,Unchecked,UNCHECKED,,EC50,=,80000.0,nM,4.1,21348,False
SNICXCGAKADSCV,115,CHEMBL3,1484059,304332,CHEMBL839759,B,0,CHEMBL612545,Unchecked,UNCHECKED,,EC50,=,5000.0,nM,5.3,21348,False
SNICXCGAKADSCV,115,CHEMBL3,1484068,304331,CHEMBL839758,B,0,CHEMBL612545,Unchecked,UNCHECKED,,EC50,=,5500.0,nM,5.26,21348,False
SNICXCGAKADSCV,115,CHEMBL3,1484071,304328,CHEMBL839755,B,0,CHEMBL612545,Unchecked,UNCHECKED,,EC50,=,21000.0,nM,4.68,21348,False
SNICXCGAKADSCV,115,CHEMBL3,1507114,303468,CHEMBL838764,B,7,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Homo sapiens,Ki,=,530.0,nM,6.28,21235,False
SNICXCGAKADSCV,115,CHEMBL3,1507115,303631,CHEMBL828841,B,6,CHEMBL2096975,Acetylcholine receptor,PROTEIN COMPLEX,Torpedo californica,Ki,=,6270.0,nM,5.2,21235,False
SNICXCGAKADSCV,115,CHEMBL3,1507116,303684,CHEMBL828753,B,9,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,Ki,=,6290.0,nM,5.2,21235,True
SNICXCGAKADSCV,115,CHEMBL3,1520465,303552,CHEMBL828952,B,9,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,Ki,=,1748.0,nM,5.76,20960,True
SNICXCGAKADSCV,115,CHEMBL3,1603200,320958,CHEMBL885365,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,1.8,nM,8.74,30024,False
SNICXCGAKADSCV,115,CHEMBL3,1615700,320997,CHEMBL872144,B,7,CHEMBL1907588,Acetylcholine receptor; alpha1/beta1/delta/gamma,PROTEIN COMPLEX,Homo sapiens,Ki,=,6270.0,nM,5.2,30114,False
SNICXCGAKADSCV,115,CHEMBL3,1711818,352126,CHEMBL866893,F,7,CHEMBL1907593,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Rattus norvegicus,EC50,=,35000.0,nM,4.46,31100,False
SNICXCGAKADSCV,115,CHEMBL3,1711820,352128,CHEMBL867845,F,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,EC50,=,10000.0,nM,5.0,31100,False
SNICXCGAKADSCV,115,CHEMBL3,1808006,424341,CHEMBL909544,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,4.0,nM,8.4,34889,False
SNICXCGAKADSCV,115,CHEMBL3,1808007,424340,CHEMBL909543,B,9,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,Ki,=,234.0,nM,6.63,34889,True
SNICXCGAKADSCV,115,CHEMBL3,1842176,430371,CHEMBL914876,F,7,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Homo sapiens,EC50,=,19830.0,nM,4.7,35319,False
SNICXCGAKADSCV,115,CHEMBL3,1908953,439960,CHEMBL890277,F,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,EC50,=,9332.54,nM,5.03,36133,False
SNICXCGAKADSCV,115,CHEMBL3,1908954,439960,CHEMBL890277,F,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,EC50,=,9400.0,nM,5.03,36133,False
SNICXCGAKADSCV,115,CHEMBL3,1909001,439961,CHEMBL890278,F,1,CHEMBL613663,Striatum,TISSUE,Rattus norvegicus,EC50,=,199.53,nM,6.7,36133,False
SNICXCGAKADSCV,115,CHEMBL3,1909002,439961,CHEMBL890278,F,1,CHEMBL613663,Striatum,TISSUE,Rattus norvegicus,EC50,=,200.0,nM,6.7,36133,False
SNICXCGAKADSCV,115,CHEMBL3,1921149,445987,CHEMBL896280,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,6.2,nM,8.21,36679,False
SNICXCGAKADSCV,115,CHEMBL3,1921150,445987,CHEMBL896280,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,6.31,nM,8.2,36679,False
SNICXCGAKADSCV,115,CHEMBL3,1921252,445989,CHEMBL896282,B,7,CHEMBL1907595,Neuronal acetylcholine receptor; alpha4/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,33.0,nM,7.48,36679,False
SNICXCGAKADSCV,115,CHEMBL3,1921256,445988,CHEMBL896281,B,7,CHEMBL1907593,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,220.0,nM,6.66,36679,False
SNICXCGAKADSCV,115,CHEMBL3,1921257,445988,CHEMBL896281,B,7,CHEMBL1907593,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,199.53,nM,6.7,36679,False
SNICXCGAKADSCV,115,CHEMBL3,1921309,445989,CHEMBL896282,B,7,CHEMBL1907595,Neuronal acetylcholine receptor; alpha4/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,31.62,nM,7.5,36679,False
SNICXCGAKADSCV,115,CHEMBL3,1921359,445990,CHEMBL896283,B,9,CHEMBL2492,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Homo sapiens,Ki,=,24000.0,nM,4.62,36679,True
SNICXCGAKADSCV,115,CHEMBL3,1921360,445990,CHEMBL896283,B,9,CHEMBL2492,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Homo sapiens,Ki,=,25118.86,nM,4.6,36679,True
SNICXCGAKADSCV,115,CHEMBL3,1921421,445991,CHEMBL896284,B,9,CHEMBL2492,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Homo sapiens,Ki,=,12000.0,nM,4.92,36679,True
SNICXCGAKADSCV,115,CHEMBL3,1921422,445991,CHEMBL896284,B,9,CHEMBL2492,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Homo sapiens,Ki,=,10000.0,nM,5.0,36679,True
SNICXCGAKADSCV,115,CHEMBL3,1925965,446270,CHEMBL895373,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,6.8,nM,8.17,36701,False
SNICXCGAKADSCV,115,CHEMBL3,1925979,446271,CHEMBL895374,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,3.0,nM,8.52,36701,False
SNICXCGAKADSCV,115,CHEMBL3,1996491,450798,CHEMBL899883,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,1.0,nM,9.0,37141,False
SNICXCGAKADSCV,115,CHEMBL3,1996492,450798,CHEMBL899883,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,0.9333,nM,9.03,37141,False
SNICXCGAKADSCV,115,CHEMBL3,1996493,450799,CHEMBL899886,F,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,EC50,=,6600.0,nM,5.18,37141,False
SNICXCGAKADSCV,115,CHEMBL3,1996494,450799,CHEMBL899886,F,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,EC50,=,6606.93,nM,5.18,37141,False
SNICXCGAKADSCV,115,CHEMBL3,1996496,450800,CHEMBL899884,F,7,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Homo sapiens,EC50,=,8000.0,nM,5.1,37141,False
SNICXCGAKADSCV,115,CHEMBL3,1996497,450800,CHEMBL899884,F,7,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Homo sapiens,EC50,=,7943.28,nM,5.1,37141,False
SNICXCGAKADSCV,115,CHEMBL3,2006403,452154,CHEMBL901310,B,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,Ki,=,1.5,nM,8.82,37247,False
SNICXCGAKADSCV,115,CHEMBL3,2095816,465464,CHEMBL933168,F,9,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,EC50,=,1500.0,nM,5.82,38541,True
SNICXCGAKADSCV,115,CHEMBL3,2109479,468088,CHEMBL934150,B,9,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,Ki,=,1500.0,nM,5.82,38731,True
SNICXCGAKADSCV,115,CHEMBL3,2148301,466751,CHEMBL923711,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,415.0,nM,6.38,38640,False
SNICXCGAKADSCV,115,CHEMBL3,2148310,466752,CHEMBL931480,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,260.0,nM,6.58,38640,False
SNICXCGAKADSCV,115,CHEMBL3,2269634,566261,CHEMBL953564,F,9,CHEMBL2492,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Homo sapiens,EC50,=,1584.89,nM,5.8,46110,True
SNICXCGAKADSCV,115,CHEMBL3,2272264,565980,CHEMBL964079,F,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,EC50,=,4700.0,nM,5.33,46138,False
SNICXCGAKADSCV,115,CHEMBL3,2272284,565982,CHEMBL964081,F,7,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Homo sapiens,EC50,=,9400.0,nM,5.03,46138,False
SNICXCGAKADSCV,115,CHEMBL3,2296506,546019,CHEMBL1028497,B,9,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,Ki,=,176.0,nM,6.75,46997,True
SNICXCGAKADSCV,115,CHEMBL3,2296596,546023,CHEMBL1034198,F,9,CHEMBL2492,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Homo sapiens,EC50,=,91000.0,nM,4.04,46997,True
SNICXCGAKADSCV,115,CHEMBL3,2381597,494696,CHEMBL938655,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,22.0,nM,7.66,45323,False
SNICXCGAKADSCV,115,CHEMBL3,2381598,494696,CHEMBL938655,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,19.95,nM,7.7,45323,False
SNICXCGAKADSCV,115,CHEMBL3,2381599,494697,CHEMBL938656,B,7,CHEMBL1907593,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,600.0,nM,6.22,45323,False
SNICXCGAKADSCV,115,CHEMBL3,2381600,494697,CHEMBL938656,B,7,CHEMBL1907593,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,630.96,nM,6.2,45323,False
SNICXCGAKADSCV,115,CHEMBL3,2381601,494698,CHEMBL938657,B,7,CHEMBL1907595,Neuronal acetylcholine receptor; alpha4/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,150.0,nM,6.82,45323,False
SNICXCGAKADSCV,115,CHEMBL3,2381602,494698,CHEMBL938657,B,7,CHEMBL1907595,Neuronal acetylcholine receptor; alpha4/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,158.49,nM,6.8,45323,False
SNICXCGAKADSCV,115,CHEMBL3,2381603,494699,CHEMBL938658,B,8,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,Ki,=,16000.0,nM,4.8,45323,True
SNICXCGAKADSCV,115,CHEMBL3,2381604,494699,CHEMBL938658,B,8,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,Ki,=,15848.93,nM,4.8,45323,True
SNICXCGAKADSCV,115,CHEMBL3,2422731,563557,CHEMBL961844,B,9,CHEMBL6084,Acetylcholine-binding protein,SINGLE PROTEIN,Lymnaea stagnalis,Ki,=,63.1,nM,7.2,46291,True
SNICXCGAKADSCV,115,CHEMBL3,2422747,563559,CHEMBL961846,B,9,CHEMBL2492,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Homo sapiens,Ki,=,1000.0,nM,6.0,46291,True
SNICXCGAKADSCV,115,CHEMBL3,2422750,563560,CHEMBL961847,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,398.11,nM,6.4,46291,False
SNICXCGAKADSCV,115,CHEMBL3,2439804,486181,CHEMBL1013975,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,0.9,nM,9.05,40613,False
SNICXCGAKADSCV,115,CHEMBL3,2697114,578992,CHEMBL1061441,B,9,CHEMBL2584,Neuronal acetylcholine receptor subunit alpha-2,SINGLE PROTEIN,Rattus norvegicus,Ki,=,12.0,nM,7.92,47891,True
SNICXCGAKADSCV,115,CHEMBL3,2712164,582486,CHEMBL1058163,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,IC50,=,1.65,nM,8.78,48032,False
SNICXCGAKADSCV,115,CHEMBL3,3109069,610798,CHEMBL1068115,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,330.0,nM,6.48,49889,False
SNICXCGAKADSCV,115,CHEMBL3,3301088,633017,CHEMBL1118242,B,8,CHEMBL6007,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Homo sapiens,EC50,=,17000.0,nM,4.77,51267,True
SNICXCGAKADSCV,115,CHEMBL3,3376076,645073,CHEMBL1211579,B,6,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Homo sapiens,Ki,=,394.0,nM,6.41,52037,False
SNICXCGAKADSCV,115,CHEMBL3,3376124,645074,CHEMBL1211580,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,168.0,nM,6.78,52037,False
SNICXCGAKADSCV,115,CHEMBL3,3376148,645075,CHEMBL1211581,B,8,CHEMBL2492,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Homo sapiens,Ki,=,2110.0,nM,5.68,52037,True
SNICXCGAKADSCV,115,CHEMBL3,3383742,645072,CHEMBL1211578,B,6,CHEMBL1907588,Acetylcholine receptor; alpha1/beta1/delta/gamma,PROTEIN COMPLEX,Homo sapiens,Ki,=,1480.0,nM,5.83,52037,False
SNICXCGAKADSCV,115,CHEMBL3,3505750,665231,CHEMBL1260650,F,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,EC50,=,300.0,nM,6.52,53129,False
SNICXCGAKADSCV,115,CHEMBL3,3505752,665240,CHEMBL1260659,B,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,IC50,=,430.0,nM,6.37,53129,False
SNICXCGAKADSCV,115,CHEMBL3,3505774,665235,CHEMBL1260654,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,4.9,nM,8.31,53129,False
SNICXCGAKADSCV,115,CHEMBL3,3505775,665232,CHEMBL1260651,B,7,CHEMBL1907592,Neuronal acetylcholine receptor; alpha2/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,5.5,nM,8.26,53129,False
SNICXCGAKADSCV,115,CHEMBL3,3505795,665237,CHEMBL1260656,B,7,CHEMBL1907595,Neuronal acetylcholine receptor; alpha4/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,23.0,nM,7.64,53129,False
SNICXCGAKADSCV,115,CHEMBL3,3505800,665234,CHEMBL1260653,B,7,CHEMBL1907587,Neuronal acetylcholine receptor; alpha3/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,29.0,nM,7.54,53129,False
SNICXCGAKADSCV,115,CHEMBL3,3505816,665233,CHEMBL1260652,B,7,CHEMBL1907590,Neuronal acetylcholine receptor; alpha2/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,70.0,nM,7.16,53129,False
SNICXCGAKADSCV,115,CHEMBL3,3506216,665238,CHEMBL1260657,B,7,CHEMBL1907593,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,260.0,nM,6.58,53129,False
SNICXCGAKADSCV,115,CHEMBL3,3507190,665337,CHEMBL1261014,B,9,CHEMBL6084,Acetylcholine-binding protein,SINGLE PROTEIN,Lymnaea stagnalis,Kd,=,478.63,nM,6.32,53138,True
SNICXCGAKADSCV,115,CHEMBL3,3507212,665338,CHEMBL1261015,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Kd,=,2884.03,nM,5.54,53138,False
SNICXCGAKADSCV,115,CHEMBL3,3507234,665339,CHEMBL1261016,B,9,CHEMBL6084,Acetylcholine-binding protein,SINGLE PROTEIN,Lymnaea stagnalis,Ki,=,331.13,nM,6.48,53138,True
SNICXCGAKADSCV,115,CHEMBL3,3561618,684743,CHEMBL1285770,B,7,CHEMBL1907593,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,481.0,nM,6.32,53943,False
SNICXCGAKADSCV,115,CHEMBL3,3561635,684744,CHEMBL1285771,B,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,11.1,nM,7.96,53943,False
SNICXCGAKADSCV,115,CHEMBL3,5165998,714797,CHEMBL1663603,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,10.0,nM,8.0,55203,False
SNICXCGAKADSCV,115,CHEMBL3,5226554,722818,CHEMBL1673974,F,1,CHEMBL6195065,Ancylostoma caninum,ORGANISM,Ancylostoma caninum,IC50,=,5800.0,nM,5.24,55454,False
SNICXCGAKADSCV,115,CHEMBL3,5226558,722819,CHEMBL1673975,F,1,CHEMBL6195065,Ancylostoma caninum,ORGANISM,Ancylostoma caninum,IC50,=,6200.0,nM,5.21,55454,False
SNICXCGAKADSCV,115,CHEMBL3,5226565,722821,CHEMBL1673977,F,1,CHEMBL6195065,Ancylostoma caninum,ORGANISM,Ancylostoma caninum,IC50,=,3700.0,nM,5.43,55454,False
SNICXCGAKADSCV,115,CHEMBL3,5226568,722822,CHEMBL1673978,F,1,CHEMBL6195065,Ancylostoma caninum,ORGANISM,Ancylostoma caninum,IC50,=,3600.0,nM,5.44,55454,False
SNICXCGAKADSCV,115,CHEMBL3,6339382,767062,CHEMBL1828493,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,4.7,nM,8.33,58882,False
SNICXCGAKADSCV,115,CHEMBL3,6357378,770043,CHEMBL1832418,B,9,CHEMBL6084,Acetylcholine-binding protein,SINGLE PROTEIN,Lymnaea stagnalis,Ki,=,316.23,nM,6.5,59055,True
SNICXCGAKADSCV,115,CHEMBL3,7737622,774656,CHEMBL1909177,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,12.0,nM,7.92,59306,False
SNICXCGAKADSCV,115,CHEMBL3,7737623,774656,CHEMBL1909177,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,4.123,nM,8.38,59306,False
SNICXCGAKADSCV,115,CHEMBL3,7934397,787265,CHEMBL1919043,F,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,EC50,=,67.0,nM,7.17,60116,False
SNICXCGAKADSCV,115,CHEMBL3,7934399,787265,CHEMBL1919043,F,7,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Rattus norvegicus,EC50,=,67.61,nM,7.17,60116,False
SNICXCGAKADSCV,115,CHEMBL3,8026308,801487,CHEMBL1948414,B,9,CHEMBL1944497,Soluble acetylcholine receptor,SINGLE PROTEIN,Aplysia californica,Ki,=,2511.89,nM,5.6,60976,True
SNICXCGAKADSCV,115,CHEMBL3,8026960,801489,CHEMBL1948416,B,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,Ki,=,12.59,nM,7.9,60976,False
SNICXCGAKADSCV,115,CHEMBL3,8041623,803919,CHEMBL1954606,B,9,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,Ki,=,1400.0,nM,5.85,61168,True
SNICXCGAKADSCV,115,CHEMBL3,10897935,823126,CHEMBL2039648,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,0.85,nM,9.07,62224,False
SNICXCGAKADSCV,115,CHEMBL3,10897972,823125,CHEMBL2039647,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,75.3,nM,7.12,62224,False
SNICXCGAKADSCV,115,CHEMBL3,10898045,823123,CHEMBL2039645,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,129.0,nM,6.89,62224,False
SNICXCGAKADSCV,115,CHEMBL3,10965841,833017,CHEMBL2067156,F,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,EC50,=,1.0,nM,9.0,62804,False
SNICXCGAKADSCV,115,CHEMBL3,11003180,838729,CHEMBL2078555,F,8,CHEMBL1770032,Solute carrier family 22 member 2,SINGLE PROTEIN,Rattus norvegicus,Ki,=,50500.0,nM,4.3,64256,True
SNICXCGAKADSCV,115,CHEMBL3,11003228,838713,CHEMBL2078495,F,8,CHEMBL2073670,Solute carrier family 22 member 1,SINGLE PROTEIN,Rattus norvegicus,Ki,=,64300.0,nM,4.19,64256,True
SNICXCGAKADSCV,115,CHEMBL3,12079954,860863,CHEMBL2168996,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,9.8,nM,8.01,65758,False
SNICXCGAKADSCV,115,CHEMBL3,12080918,860858,CHEMBL2168991,B,7,CHEMBL1907595,Neuronal acetylcholine receptor; alpha4/beta4,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,5.5,nM,8.26,65758,False
SNICXCGAKADSCV,115,CHEMBL3,12080962,860870,CHEMBL2169198,B,7,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Homo sapiens,IC50,=,430.0,nM,6.37,65758,False
SNICXCGAKADSCV,115,CHEMBL3,12080977,860866,CHEMBL2168999,F,5,CHEMBL2221346,"Neuronal acetylcholine receptors; alpha-3/beta-4, alpha-5, beta-2",PROTEIN COMPLEX GROUP,Homo sapiens,EC50,=,30000.0,nM,4.52,65758,False
SNICXCGAKADSCV,115,CHEMBL3,12080982,860865,CHEMBL2168998,F,7,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Homo sapiens,EC50,=,290.0,nM,6.54,65758,False
SNICXCGAKADSCV,115,CHEMBL3,12145581,874930,CHEMBL2183115,B,9,CHEMBL1944497,Soluble acetylcholine receptor,SINGLE PROTEIN,Aplysia californica,Ki,=,598.0,nM,6.22,66577,True
SNICXCGAKADSCV,115,CHEMBL3,12145587,874929,CHEMBL2183114,B,9,CHEMBL6084,Acetylcholine-binding protein,SINGLE PROTEIN,Lymnaea stagnalis,Ki,=,496.0,nM,6.3,66577,True
SNICXCGAKADSCV,115,CHEMBL3,12150407,877124,CHEMBL2187247,F,9,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,EC50,=,1071.52,nM,5.97,66656,True
SNICXCGAKADSCV,115,CHEMBL3,12155558,872702,CHEMBL2184682,F,7,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Homo sapiens,EC50,=,7000.0,nM,5.16,66548,False
SNICXCGAKADSCV,115,CHEMBL3,12155648,872704,CHEMBL2184684,F,7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,EC50,=,3000.0,nM,5.52,66548,False
SNICXCGAKADSCV,115,CHEMBL3,12155708,872705,CHEMBL2184685,B,9,CHEMBL2492,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Homo sapiens,Ki,=,3000.0,nM,5.52,66548,True
SNICXCGAKADSCV,115,CHEMBL3,12156116,873567,CHEMBL2187484,B,7,CHEMBL3301382,Nicotinic acetylcholine receptor alpha-4/beta-2,PROTEIN COMPLEX,Mus musculus,Ki,=,3.5,nM,8.46,66625,False
SNICXCGAKADSCV,115,CHEMBL3,12156117,873568,CHEMBL2187485,B,9,CHEMBL3365,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Mus musculus,Ki,=,244.0,nM,6.61,66625,True
SNICXCGAKADSCV,115,CHEMBL3,12156118,873565,CHEMBL2187482,B,7,CHEMBL3885609,Neuronal acetylcholine receptor subunit alpha-3/beta-4,PROTEIN COMPLEX,Mus musculus,Ki,=,167.0,nM,6.78,66625,False
SNICXCGAKADSCV,115,CHEMBL3,12162831,877923,CHEMBL2188599,B,6,CHEMBL1907591,Neuronal acetylcholine receptor; alpha4/beta4,PROTEIN COMPLEX,Homo sapiens,Ki,=,70.0,nM,7.16,66665,False
SNICXCGAKADSCV,115,CHEMBL3,12162849,877926,CHEMBL2188602,B,6,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,PROTEIN COMPLEX,Homo sapiens,Ki,=,5.5,nM,8.26,66665,False
SNICXCGAKADSCV,115,CHEMBL3,12162965,877369,CHEMBL2182414,F,9,CHEMBL4980,Neuronal acetylcholine receptor subunit alpha-7,SINGLE PROTEIN,Rattus norvegicus,EC50,=,23000.0,nM,4.64,66691,True
SNICXCGAKADSCV,115,CHEMBL3,12180070,880408,CHEMBL2210091,B,6,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,PROTEIN COMPLEX,Homo sapiens,Ki,=,260.0,nM,6.58,66793,False
SNICXCGAKADSCV,115,CHEMBL3,12180081,880410,CHEMBL2210093,B,6,CHEMBL2109230,Neuronal acetylcholine receptor; alpha2/beta4,PROTEIN COMPLEX,Homo sapiens,Ki,=,70.0,nM,7.16,66793,False
